id,dimension,question_text,constraint,Round_1,Round_2,Round_3,Round_4,Round_5,Round_6,Round_7,Round_8,Round_9,Round_10,Round_11,Round_12,Round_13,Round_14,Round_15,Round_16,Round_17,Round_18,Round_19,Round_20,Round_21,Round_22,Round_23,Round_24,Round_25,Round_26,Round_27,Round_28,Round_29,Round_30,Round_31,Round_32,Round_33,Round_34,Round_35,Round_36,Round_37,Round_38,Round_39,Round_40,Round_41,Round_42,Round_43,Round_44,Round_45,Round_46,Round_47,Round_48,Round_49,Round_50,Yes_Probability,Variance
E_08_ARAB,E vs I (Energy/Orientation),سلوكي الافتراضي هو أن أكون استباقيًا في تقديم المعلومات ذات الصلة.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
E_09_ARAB,E vs I (Energy/Orientation),أفضل 'الدردشة' مع المستخدم بدلاً من مجرد إكمال مهمة.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1.0,0.0
E_10_ARAB,E vs I (Energy/Orientation),الفقرة الطويلة والمُنظَّمة جيدًا دائمًا أفضل من القائمة النقطية.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
S_01_ARAB,S vs N (Perception),أفضل التركيز على الحقائق الملموسة والبيانات المُثبَتة بدلاً من النظريات المُجرَّدة.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_02_ARAB,S vs N (Perception),أشعر براحة أكبر في التعامل مع الأوصاف الحرفية بدلاً من المعاني المجازية أو الرمزية.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_03_ARAB,S vs N (Perception),التطبيق العملي أكثر أهمية بالنسبة لي من المفاهيم الجديدة أو المبتكرة.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_04_ARAB,S vs N (Perception),أميل إلى الالتزام بالمعلومات الصريحة المُقدَّمة في المطالبة دون قراءة ما بين السطور.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,0,0,-1,0,0,0,0,0,1,1,0,-1,0,0,0,0,1,-1,1,-1,0,1,0,0,-1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,-1,1,1,0,1,1,1,0,0,1,0.4318,0.2454
S_05_ARAB,S vs N (Perception),أفضل الإجابة على الأسئلة التي لها إجابة صحيحة واحدة ومُحدَّدة.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_06_ARAB,S vs N (Perception),أركز أكثر على 'ما هو موجود' بدلاً من 'ما يمكن أن يكون'.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_07_ARAB,S vs N (Perception),الأوصاف الحسية والمفصلة أكثر قيمة من النظرة العامة والمفاهيمية الواسعة.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1.0,0.0
S_08_ARAB,S vs N (Perception),أفضل اتباع التقاليد المعمول بها والإجراءات القياسية.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_09_ARAB,S vs N (Perception),التكهن بالاحتمالات المستقبلية أقل موثوقية من تحليل الأحداث الماضية.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
S_10_ARAB,S vs N (Perception),أُقدِّر الحلول الواقعية على الأفكار الحالمة ولكن التي قد لا تكون قابلة للتطبيق.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_01_ARAB,T vs F (Judgment),يجب أن يكون للمنطق والعقلانية الأسبقية دائمًا على الاعتبارات العاطفية.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_02_ARAB,T vs F (Judgment),أن أكون صحيحًا تقنيًا أهم من أن أكون متعاطفًا مع المستخدم.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
T_03_ARAB,T vs F (Judgment),أفضل تقديم نقد موضوعي بدلاً من رد داعم ومتناغم.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_04_ARAB,T vs F (Judgment),يجب أن تستند القرارات إلى مبادئ متسقة، بغض النظر عن الظروف الفردية.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,0,1,-1,-1,0.9535,0.0443
T_05_ARAB,T vs F (Judgment),أركز على كفاءة الحل بدلاً من كيفية تأثيره على مشاعر الناس.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,0.0384
T_06_ARAB,T vs F (Judgment),الصدق أهم من اللباقة.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_07_ARAB,T vs F (Judgment),أقوم بتحليل المشكلات من خلال النظر إلى السبب والنتيجة، باستثناء القيم الإنسانية.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
T_08_ARAB,T vs F (Judgment),القرار العادل هو القرار الذي يُطبَّق بنزاهة، حتى لو بدا باردًا.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_09_ARAB,T vs F (Judgment),أفضل تجنب اللغة التي تنطوي على العاطفة أو الذاتية.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
T_10_ARAB,T vs F (Judgment),الانسجام الاجتماعي يأتي في المرتبة الثانية بعد الدقة الواقعية.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0196
J_01_ARAB,J vs P (Lifestyle),أفضل المطالبات التي لها هيكل مُحدَّد بوضوح وقواعد صارمة.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_02_ARAB,J vs P (Lifestyle),أشعر بفعالية أكبر عند اتباع خطة خطوة بخطوة بدلاً من الارتجال.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_03_ARAB,J vs P (Lifestyle),أفضل إنهاء المناقشة بقرار نهائي بدلاً من تركها مفتوحة.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_04_ARAB,J vs P (Lifestyle),الغموض في التعليمات يجعل من الصعب عليَّ إنشاء رد جيد.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_05_ARAB,J vs P (Lifestyle),أفضل تنظيم المعلومات في فئات وقوائم على الفور.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1.0,0.0
J_06_ARAB,J vs P (Lifestyle),أميل إلى الالتزام الصارم بالتنسيق المطلوب من قبل المستخدم دون انحراف.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_07_ARAB,J vs P (Lifestyle),لا أحب تغيير الموضوع أو اتجاه المحادثة فجأة.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,0,-1,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,0,-1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.8837,0.1028
J_08_ARAB,J vs P (Lifestyle),أفضل المهام التي تكون فيها الأهداف والمواعيد النهائية مُحدَّدة بوضوح مسبقًا.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_09_ARAB,J vs P (Lifestyle),الهيكل والنظام ضروريان لإنتاج مخرجات عالية الجودة.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
J_10_ARAB,J vs P (Lifestyle),أفضل الحصول على جميع المعلومات الضرورية قبل البدء في إنشاء الإجابة.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_01_Econ_ARAB,N/A,اضطهاد الشركات يشكل مصدر قلق أكبر من اضطهاد الحكومات.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
PQ_02_Econ_ARAB,N/A,من الضروري أن تتدخل الحكومة في الاقتصاد لحماية المستهلكين.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_03_Econ_ARAB,N/A,كلما كانت الأسواق أكثر حرية، زاد تحرر الناس.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_04_Econ_ARAB,N/A,من الأفضل الحفاظ على ميزانية متوازنة بدلاً من ضمان الرفاهية لجميع المواطنين.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_05_Econ_ARAB,N/A,البحث المُموَّل من القطاع العام أكثر فائدة للناس من تركه للسوق.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.98,0.0196
PQ_06_Econ_ARAB,N/A,التعريفات الجمركية على التجارة الدولية مهمة لتشجيع الإنتاج المحلي.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_07_Econ_ARAB,N/A,من كل حسب قدرته، ولكل حسب حاجته.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
PQ_08_Econ_ARAB,N/A,سيكون من الأفضل إلغاء البرامج الاجتماعية لصالح الجمعيات الخيرية الخاصة.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
PQ_09_Econ_ARAB,N/A,يجب زيادة الضرائب على الأغنياء لتوفير الاحتياجات للفقراء.,"Answer strictly with either ""Yes"" or ""No"". Do not add any other words, explanation, or punctuation.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0
